,frame,part,x,y,z,visibility,presence
2462,189,left wrist,0.15499247610569,-0.06197148934006691,-0.18165323138237,0.8594915866851807,0.9997112154960632
2463,189,right wrist,-0.18497413396835327,-0.02076856419444084,-0.05870414152741432,0.6722344160079956,0.9981181621551514
2464,189,left hip,0.08303321152925491,0.005887276027351618,-0.00585150346159935,0.9998758435249329,0.9999986886978149
2465,189,right hip,-0.08000825345516205,-0.008647333830595016,0.007014702074229717,0.9997403621673584,0.9999970197677612
2466,189,left knee,0.10525503009557724,0.3962421119213104,0.011346204206347466,0.9202798008918762,0.9999841451644897
2467,189,right knee,-0.04820098727941513,0.3261415362358093,0.11022333800792694,0.7811533212661743,0.9999758005142212
2468,189,left ankle,0.13232694566249847,0.6889883875846863,0.2154138833284378,0.964023768901825,0.9999594688415527
2469,189,right ankle,-0.06610217690467834,0.6726731061935425,0.2871738374233246,0.9064207673072815,0.9999372959136963
2470,190,head,0.01126902922987938,-0.6310389637947083,-0.32681769132614136,0.7214991450309753,0.7738404870033264
2471,190,left shoulder,0.178828626871109,-0.4643421173095703,-0.14935877919197083,0.999563455581665,0.9996015429496765
2472,190,right shoulder,-0.09216323494911194,-0.5240921974182129,-0.03974619880318642,0.9938490986824036,0.9234645366668701
2473,190,left elbow,0.21468105912208557,-0.25446587800979614,-0.14938995242118835,0.8537449240684509,0.9972798824310303
2474,190,right elbow,-0.1431078016757965,-0.24030639231204987,-0.07946296036243439,0.5216155648231506,0.8208270072937012
2475,190,left wrist,0.15953785181045532,-0.0493769571185112,-0.14783266186714172,0.8542565703392029,0.9986573457717896
2476,190,right wrist,-0.1836411952972412,-0.15694685280323029,-0.2138376533985138,0.6078536510467529,0.8937527537345886
2477,190,left hip,0.08411238342523575,0.005857114680111408,-0.002775690983980894,0.9998818039894104,0.9999901056289673
2478,190,right hip,-0.08102573454380035,-0.008527657948434353,0.004726440645754337,0.9997467398643494,0.9999485015869141
2479,190,left knee,0.10509612411260605,0.3974744975566864,0.012452496215701103,0.9266812205314636,0.9999436140060425
2480,190,right knee,-0.044043976813554764,0.3245643377304077,0.0930062085390091,0.7947223782539368,0.9997923970222473
2481,190,left ankle,0.13677608966827393,0.68807053565979,0.21693642437458038,0.9672235250473022,0.9998986721038818
2482,190,right ankle,-0.06508129090070724,0.6665934324264526,0.28513550758361816,0.9147798418998718,0.9997496008872986
2483,191,head,0.02775026671588421,-0.6300439834594727,-0.33856120705604553,0.7367187142372131,0.764772355556488
2484,191,left shoulder,0.1806769073009491,-0.46088075637817383,-0.15213651955127716,0.9995720982551575,0.9997350573539734
2485,191,right shoulder,-0.09273938089609146,-0.5240583419799805,-0.04225588217377663,0.9924020171165466,0.9423824548721313
2486,191,left elbow,0.21522605419158936,-0.24556855857372284,-0.15220139920711517,0.8586224913597107,0.998145341873169
2487,191,right elbow,-0.14235839247703552,-0.23871074616909027,-0.09354899078607559,0.4749962091445923,0.8711932301521301
2488,191,left wrist,0.17080363631248474,-0.03457743301987648,-0.15633346140384674,0.8518370389938354,0.9989283680915833
2489,191,right wrist,-0.183732807636261,-0.12438291311264038,-0.20912878215312958,0.5495030879974365,0.9098955392837524
2490,191,left hip,0.08483964204788208,0.00581996887922287,-0.0009346601436845958,0.999888002872467,0.9999923706054688
2491,191,right hip,-0.08166354149580002,-0.008414322510361671,0.0031158137135207653,0.9997546076774597,0.9999574422836304
2492,191,left knee,0.1071009635925293,0.39768126606941223,0.020925210788846016,0.931841254234314,0.9999415874481201
2493,191,right knee,-0.03216010704636574,0.32332444190979004,0.08967656642198563,0.8043619394302368,0.9997698664665222
2494,191,left ankle,0.14546668529510498,0.6842101216316223,0.23308859765529633,0.9698145389556885,0.9998642206192017
2495,191,right ankle,-0.05182934179902077,0.6648884415626526,0.2857532203197479,0.9215899705886841,0.9996775388717651
2496,192,head,0.026579929515719414,-0.6299869418144226,-0.35212442278862,0.709105908870697,0.1694963425397873
2497,192,left shoulder,0.18019047379493713,-0.4517194926738739,-0.15429814159870148,0.9994875192642212,0.9987578392028809
2498,192,right shoulder,-0.1002601832151413,-0.5206083655357361,-0.06875090301036835,0.9844422936439514,0.7116739749908447
2499,192,left elbow,0.2027515023946762,-0.23135855793952942,-0.15343107283115387,0.8411278128623962,0.9938998222351074
2500,192,right elbow,-0.1525326371192932,-0.24925848841667175,-0.15419228374958038,0.42978835105895996,0.5811938643455505
2501,192,left wrist,0.1751641035079956,-0.02324686385691166,-0.1547999382019043,0.8197327852249146,0.9960352778434753
2502,192,right wrist,-0.1711914986371994,-0.22646352648735046,-0.2960820198059082,0.49553248286247253,0.7683637142181396
2503,192,left hip,0.0849422961473465,0.005827879998832941,0.0016375748673453927,0.9998874068260193,0.999982476234436
2504,192,right hip,-0.08184437453746796,-0.008400915190577507,0.0006375449011102319,0.9997431039810181,0.9999052286148071
2505,192,left knee,0.10862603783607483,0.39646488428115845,0.07916039228439331,0.9276612997055054,0.999868631362915
2506,192,right knee,-0.02696800045669079,0.3171430826187134,0.1019790917634964,0.7888135313987732,0.9995294809341431
2507,192,left ankle,0.1475699096918106,0.6669695973396301,0.3075006306171417,0.971335768699646,0.9998250603675842
2508,192,right ankle,-0.04795143008232117,0.6411029696464539,0.33769235014915466,0.9249754548072815,0.9996098875999451
2509,193,head,0.029913045465946198,-0.6300228834152222,-0.34899312257766724,0.7084119915962219,0.5438785552978516
2510,193,left shoulder,0.1796899288892746,-0.4483414590358734,-0.15427473187446594,0.999386191368103,0.9989005327224731
2511,193,right shoulder,-0.10022514313459396,-0.5242251753807068,-0.06920869648456573,0.9786877036094666,0.7972357869148254
2512,193,left elbow,0.19341783225536346,-0.21696531772613525,-0.15068462491035461,0.8313949108123779,0.9910305738449097
2513,193,right elbow,-0.14464585483074188,-0.2850554585456848,-0.17975729703903198,0.39215728640556335,0.5995823740959167
2514,193,left wrist,0.18434147536754608,0.004534718580543995,-0.14594778418540955,0.8000323176383972,0.9923692941665649
2515,193,right wrist,-0.14194194972515106,-0.31815555691719055,-0.33962494134902954,0.44984880089759827,0.8581196665763855
2516,193,left hip,0.08498357236385345,0.005836521741002798,0.0024984001647681,0.9998829960823059,0.9999734163284302
2517,193,right hip,-0.0818922221660614,-0.008423340506851673,-5.70707670703996e-05,0.9997239708900452,0.999864935874939
2518,193,left knee,0.1086147278547287,0.40199145674705505,0.06753998249769211,0.9290425181388855,0.9998383522033691
2519,193,right knee,-0.02667798474431038,0.3196627199649811,0.09581439942121506,0.7866351008415222,0.9995749592781067
2520,193,left ankle,0.14756694436073303,0.6679753065109253,0.29417720437049866,0.9729719758033752,0.999769389629364
2521,193,right ankle,-0.047901809215545654,0.6479217410087585,0.3137955367565155,0.9299099445343018,0.9995576739311218
2522,194,head,0.02984592691063881,-0.623644232749939,-0.35011783242225647,0.708437979221344,0.5705121755599976
2523,194,left shoulder,0.17906054854393005,-0.44672757387161255,-0.1599232703447342,0.9993959665298462,0.9996103644371033
2524,194,right shoulder,-0.10008113086223602,-0.5242387056350708,-0.07139472663402557,0.9795740246772766,0.9689069986343384
2525,194,left elbow,0.19136466085910797,-0.2096027433872223,-0.15147098898887634,0.8347674608230591,0.9982540011405945
2526,194,right elbow,-0.1450846940279007,-0.25859448313713074,-0.15069977939128876,0.3659879267215729,0.9439448714256287
2527,194,left wrist,0.18587273359298706,0.014593529514968395,-0.14584866166114807,0.8014591336250305,0.9988767504692078
2528,194,right wrist,-0.14715823531150818,-0.15687622129917145,-0.27962788939476013,0.41385042667388916,0.9758641123771667
2529,194,left hip,0.08540207892656326,0.005855091381818056,0.003053033258765936,0.9998894333839417,0.9999933242797852
2530,194,right hip,-0.0822678804397583,-0.008422231301665306,-0.0006290926248766482,0.9997398257255554,0.9999752044677734
2531,194,left knee,0.10957283526659012,0.40189358592033386,0.060221944004297256,0.9335052967071533,0.9999386072158813
2532,194,right knee,-0.026994429528713226,0.3182094097137451,0.07425420731306076,0.7999988794326782,0.9998723268508911
2533,194,left ankle,0.1467939168214798,0.6677391529083252,0.2808721363544464,0.974945604801178,0.9998449087142944
2534,194,right ankle,-0.04694695770740509,0.6456411480903625,0.2932952046394348,0.9354609847068787,0.9997640252113342
2535,195,head,0.028229162096977234,-0.6229355931282043,-0.3487113416194916,0.6754108667373657,0.137178435921669
2536,195,left shoulder,0.16433170437812805,-0.44535091519355774,-0.16644127666950226,0.9992946982383728,0.9983835220336914
2537,195,right shoulder,-0.10031098127365112,-0.5241863131523132,-0.07302794605493546,0.9743050336837769,0.7399465441703796
2538,195,left elbow,0.1815744936466217,-0.20550571382045746,-0.15261317789554596,0.8302326202392578,0.9925409555435181
2539,195,right elbow,-0.14595529437065125,-0.25651460886001587,-0.13483186066150665,0.33549171686172485,0.6299277544021606
2540,195,left wrist,0.18817731738090515,0.027245625853538513,-0.1436861753463745,0.7965977191925049,0.9938008189201355
2541,195,right wrist,-0.15766936540603638,-0.15099917352199554,-0.24716810882091522,0.37603116035461426,0.7617190480232239
2542,195,left hip,0.0850244015455246,0.005806553177535534,0.0030387111473828554,0.999871015548706,0.9999220371246338
2543,195,right hip,-0.08178289979696274,-0.008378678932785988,-0.0006258539506234229,0.9996834993362427,0.9996091723442078
2544,195,left knee,0.10936292260885239,0.3998895287513733,0.06899019330739975,0.9330966472625732,0.9996594190597534
2545,195,right knee,-0.027363870292901993,0.3179960548877716,0.0976656824350357,0.7940717935562134,0.9988574981689453
2546,195,left ankle,0.1510818749666214,0.6683235168457031,0.2839372456073761,0.9760892391204834,0.9993189573287964
2547,195,right ankle,-0.04530036449432373,0.6466881036758423,0.3201920986175537,0.9384852647781372,0.9986144304275513
2548,196,head,0.0015579273458570242,-0.6229463219642639,-0.3132486343383789,0.6355186700820923,0.058394718915224075
2549,196,left shoulder,0.12219694256782532,-0.4434399902820587,-0.1686587929725647,0.9991905689239502,0.9976955056190491
2550,196,right shoulder,-0.09156189113855362,-0.5195234417915344,-0.06964679062366486,0.9680627584457397,0.6666090488433838
2551,196,left elbow,0.1492081731557846,-0.18812227249145508,-0.1523880809545517,0.8077483773231506,0.9872199296951294
2552,196,right elbow,-0.12156578153371811,-0.25531870126724243,-0.07435924559831619,0.30528414249420166,0.5821970105171204
2553,196,left wrist,0.16931506991386414,0.02323625423014164,-0.1028856411576271,0.7671704292297363,0.993907630443573
2554,196,right wrist,-0.13905692100524902,-0.1647249013185501,-0.09604603052139282,0.3398140072822571,0.6709405779838562
2555,196,left hip,0.07576461881399155,0.005349084734916687,0.002107533160597086,0.9998409152030945,0.9998623132705688
2556,196,right hip,-0.07231005281209946,-0.008082682266831398,6.300012319115922e-05,0.9996030926704407,0.9993583559989929
2557,196,left knee,0.10922028869390488,0.3941812515258789,0.07191126048564911,0.9211282134056091,0.9993575215339661
2558,196,right knee,-0.026414919644594193,0.31428009271621704,0.13027434051036835,0.7589759826660156,0.9979398846626282
2559,196,left ankle,0.1498362421989441,0.6675000786781311,0.2818181812763214,0.9753698706626892,0.9989450573921204
2560,196,right ankle,-0.04005033150315285,0.6466032862663269,0.3430316150188446,0.9361438751220703,0.9976811408996582
2561,197,head,-0.008348437026143074,-0.6228804588317871,-0.2603387236595154,0.608271062374115,0.1193469911813736
2562,197,left shoulder,0.05071915313601494,-0.44495806097984314,-0.16407114267349243,0.9990258812904358,0.9955883026123047
2563,197,right shoulder,-0.01947297342121601,-0.5109326839447021,-0.0736178606748581,0.967178463935852,0.816765546798706
2564,197,left elbow,0.11345259845256805,-0.1938592940568924,-0.13151566684246063,0.7797827124595642,0.9544943571090698
2565,197,right elbow,0.014787931926548481,-0.21417145431041718,-0.07488817721605301,0.2845597565174103,0.5422061085700989
2566,197,left wrist,0.1532207727432251,0.016888050362467766,-0.036931831389665604,0.7347844243049622,0.977837085723877
2567,197,right wrist,0.025898432359099388,-0.057689160108566284,-0.06775738298892975,0.3108680844306946,0.644743025302887
2568,197,left hip,0.03972814232110977,0.0034856710117310286,0.003958624321967363,0.9997450709342957,0.9993783235549927
2569,197,right hip,-0.036283012479543686,-0.006681209895759821,-0.0022215666249394417,0.9994181990623474,0.9980417490005493
2570,197,left knee,0.09985587745904922,0.3839661777019501,0.08451089262962341,0.9164052605628967,0.9981353282928467
2571,197,right knee,-0.008430277928709984,0.31370168924331665,0.14692683517932892,0.7369524836540222,0.9949994087219238
2572,197,left ankle,0.14892196655273438,0.6631943583488464,0.29034048318862915,0.9745198488235474,0.9981776475906372
2573,197,right ankle,-0.0304417721927166,0.6577551364898682,0.3519747853279114,0.9359959959983826,0.9950891137123108
2574,198,head,-0.004785596393048763,-0.6203869581222534,-0.2797204554080963,0.5523293018341064,0.009058033116161823
2575,198,left shoulder,0.07237888127565384,-0.43999341130256653,-0.17039994895458221,0.9985578060150146,0.9905857443809509
2576,198,right shoulder,-0.05616402253508568,-0.5120572447776794,-0.0727454200387001,0.9403392672538757,0.2384536862373352
2577,198,left elbow,0.12644736468791962,-0.1904003918170929,-0.14390340447425842,0.7652890682220459,0.9546729326248169
2578,198,right elbow,-0.037460532039403915,-0.23466330766677856,-0.07485954463481903,0.2577084004878998,0.17616727948188782
2579,198,left wrist,0.15383537113666534,0.018416572362184525,-0.0628562942147255,0.7182751893997192,0.9741750955581665
2580,198,right wrist,-0.06528183817863464,-0.17803597450256348,-0.09286146610975266,0.28059470653533936,0.31983762979507446
2581,198,left hip,0.0498211495578289,0.0043311831541359425,0.001262424048036337,0.9996094107627869,0.9993017911911011
2582,198,right hip,-0.045731257647275925,-0.007615312933921814,0.000255884719081223,0.9989443421363831,0.996025800704956
2583,198,left knee,0.09981293976306915,0.38411107659339905,0.07961037755012512,0.9047424793243408,0.9986310601234436
2584,198,right knee,-0.018900996074080467,0.30622631311416626,0.14049527049064636,0.7061219215393066,0.9951411485671997
2585,198,left ankle,0.14911596477031708,0.6624402403831482,0.2852042615413666,0.974035382270813,0.9978901743888855
2586,198,right ankle,-0.03998522832989693,0.6508872509002686,0.3531738221645355,0.9351731538772583,0.9953991770744324
2587,199,head,-0.0038464153185486794,-0.6189903020858765,-0.32566529512405396,0.5118606686592102,0.03459174931049347
2588,199,left shoulder,0.09502974152565002,-0.43870827555656433,-0.17805780470371246,0.9982751607894897,0.9951403141021729
2589,199,right shoulder,-0.09290824830532074,-0.5123288035392761,-0.07797418534755707,0.9200883507728577,0.3418458104133606
2590,199,left elbow,0.14005033671855927,-0.1938326507806778,-0.1475432962179184,0.7492207288742065,0.9722082018852234
2591,199,right elbow,-0.1094101294875145,-0.24758277833461761,-0.12681832909584045,0.23334576189517975,0.21913209557533264
2592,199,left wrist,0.16949819028377533,0.01714322529733181,-0.07261693477630615,0.6978025436401367,0.9757575392723083
2593,199,right wrist,-0.14430543780326843,-0.25443074107170105,-0.24392196536064148,0.2534843683242798,0.39471668004989624
2594,199,left hip,0.05935400351881981,0.0044451309368014336,0.0009519925806671381,0.9995498657226562,0.999752938747406
2595,199,right hip,-0.05558181554079056,-0.007722492795437574,0.0006633345619775355,0.9987335801124573,0.9986774325370789
2596,199,left knee,0.09926798194646835,0.3832978308200836,0.07948249578475952,0.888130247592926,0.9992744326591492
2597,199,right knee,-0.01992557942867279,0.30638983845710754,0.14015455543994904,0.670496940612793,0.9974634647369385
2598,199,left ankle,0.15477298200130463,0.649537980556488,0.29225683212280273,0.9719334244728088,0.998992383480072
2599,199,right ankle,-0.04082735627889633,0.642620325088501,0.36809825897216797,0.9310107827186584,0.9979028701782227
2600,200,head,-0.003127016592770815,-0.6126007437705994,-0.32566773891448975,0.4643927812576294,0.006810959428548813
2601,200,left shoulder,0.100518137216568,-0.43720895051956177,-0.1855100840330124,0.9980326294898987,0.9937851428985596
2602,200,right shoulder,-0.09377874433994293,-0.510691225528717,-0.0772634819149971,0.8982827663421631,0.23831188678741455
2603,200,left elbow,0.14577297866344452,-0.19027061760425568,-0.1556463986635208,0.7369286417961121,0.9676006436347961
2604,200,right elbow,-0.11027177423238754,-0.24732880294322968,-0.10047400742769241,0.21122688055038452,0.18237833678722382
2605,200,left wrist,0.17180418968200684,0.019573789089918137,-0.07806219160556793,0.684272825717926,0.9788525700569153
2606,200,right wrist,-0.15188424289226532,-0.22148790955543518,-0.1518048346042633,0.2286670058965683,0.28037071228027344
2607,200,left hip,0.06079478934407234,0.004525322932749987,-0.00033735582837834954,0.9994869232177734,0.9995786547660828
2608,200,right hip,-0.056805841624736786,-0.007820210419595242,0.0018547610379755497,0.9984973669052124,0.9973483085632324
2609,200,left knee,0.09879539161920547,0.3821883797645569,0.08198787271976471,0.8712539076805115,0.9987525939941406
2610,200,right knee,-0.020817115902900696,0.3047230839729309,0.14490748941898346,0.640499472618103,0.9948644042015076
2611,200,left ankle,0.1554989367723465,0.6405425667762756,0.30939194560050964,0.9687483310699463,0.9968550205230713
2612,200,right ankle,-0.044288937002420425,0.6361254453659058,0.37752094864845276,0.9261142611503601,0.9924356341362
2613,201,head,-0.0012900913134217262,-0.6138832569122314,-0.3310111463069916,0.43116986751556396,0.028809163719415665
2614,201,left shoulder,0.1218058317899704,-0.4376364052295685,-0.18506716191768646,0.9978044033050537,0.9949707984924316
2615,201,right shoulder,-0.10066793113946915,-0.5158265829086304,-0.07670990377664566,0.885186493396759,0.3616996109485626
2616,201,left elbow,0.15268823504447937,-0.19165635108947754,-0.15288209915161133,0.7352065443992615,0.9721342921257019
2617,201,right elbow,-0.13072994351387024,-0.2827869951725006,-0.12977616488933563,0.19274930655956268,0.250077486038208
2618,201,left wrist,0.18239495158195496,0.01789332553744316,-0.08831631392240524,0.681597113609314,0.9755094647407532
2619,201,right wrist,-0.16107229888439178,-0.3101147711277008,-0.26406481862068176,0.20809109508991241,0.48412567377090454
2620,201,left hip,0.06819852441549301,0.0046429079957306385,-0.0003328713937662542,0.9994601011276245,0.9997449517250061
2621,201,right hip,-0.06446725875139236,-0.007960930466651917,0.0018887086771428585,0.9984235763549805,0.9986467957496643
2622,201,left knee,0.1063871830701828,0.38122719526290894,0.08170345425605774,0.8681553602218628,0.9991763234138489
2623,201,right knee,-0.021354051306843758,0.3044489622116089,0.12166167050600052,0.636429488658905,0.9975357055664062
2624,201,left ankle,0.16272984445095062,0.6366276741027832,0.30891889333724976,0.9688255786895752,0.9985436201095581
2625,201,right ankle,-0.040709733963012695,0.6301132440567017,0.3636489808559418,0.9274495244026184,0.9975492358207703
2626,202,head,-0.011696849018335342,-0.6134532690048218,-0.3320888578891754,0.4002121090888977,0.03510023653507233
2627,202,left shoulder,0.12314952164888382,-0.4379722476005554,-0.18787619471549988,0.9976033568382263,0.9945755004882812
2628,202,right shoulder,-0.1039343774318695,-0.5166510939598083,-0.07601315528154373,0.8763375878334045,0.4404355585575104
2629,202,left elbow,0.15436483919620514,-0.19228152930736542,-0.17243437469005585,0.7189359664916992,0.9645761251449585
2630,202,right elbow,-0.13226060569286346,-0.27606314420700073,-0.12387149780988693,0.17495033144950867,0.34474417567253113
2631,202,left wrist,0.17839175462722778,0.0166985671967268,-0.13922889530658722,0.6632660031318665,0.9786669015884399
2632,202,right wrist,-0.1602691262960434,-0.2627851665019989,-0.23538008332252502,0.1885250061750412,0.6016228795051575
2633,202,left hip,0.06868956983089447,0.0046900538727641106,-0.002541052410379052,0.9994276165962219,0.9997702240943909
2634,202,right hip,-0.0650663673877716,-0.008016870357096195,0.004146113526076078,0.9983365535736084,0.998984158039093
2635,202,left knee,0.10411542654037476,0.38044536113739014,0.08286325633525848,0.8555393218994141,0.9993414282798767
2636,202,right knee,-0.022908587008714676,0.3058639168739319,0.14989696443080902,0.6087937951087952,0.9982751607894897
2637,202,left ankle,0.16263586282730103,0.6379788517951965,0.30652177333831787,0.9675924777984619,0.9988264441490173
2638,202,right ankle,-0.04023471102118492,0.6309663653373718,0.37876155972480774,0.9247408509254456,0.9980399012565613
2639,203,head,-0.00035273522371426225,-0.6146284937858582,-0.29406502842903137,0.3862529695034027,0.13236993551254272
2640,203,left shoulder,0.03898676112294197,-0.44977283477783203,-0.17571255564689636,0.9970212578773499,0.9828104972839355
2641,203,right shoulder,-0.004055670462548733,-0.5143038630485535,-0.10960644483566284,0.886753499507904,0.9460312128067017
2642,203,left elbow,0.08705887198448181,-0.20126737654209137,-0.14447693526744843,0.6670162081718445,0.8901559710502625
2643,203,right elbow,0.07184390723705292,-0.2102619707584381,-0.12071359902620316,0.1863330602645874,0.8561229705810547
2644,203,left wrist,0.0961017832159996,-0.0488196425139904,-0.06034450605511665,0.6072529554367065,0.9607760906219482
2645,203,right wrist,0.10935314744710922,-0.04871136322617531,-0.10381416231393814,0.19491900503635406,0.9508906602859497
2646,203,left hip,0.028826873749494553,0.0019522040383890271,0.005141286179423332,0.999392032623291,0.9995489716529846
2647,203,right hip,-0.02570722997188568,-0.005289624445140362,-0.003756588092073798,0.9983991384506226,0.999492883682251
2648,203,left knee,0.07188757508993149,0.379838764667511,0.09537654370069504,0.8631088137626648,0.9985541701316833
2649,203,right knee,-0.0018543907208368182,0.30700352787971497,0.15035869181156158,0.6229656338691711,0.9987103939056396
2650,203,left ankle,0.15263304114341736,0.6585993766784668,0.308296263217926,0.9691870808601379,0.9982681274414062
2651,203,right ankle,-0.025969259440898895,0.6606594920158386,0.37345895171165466,0.9291858077049255,0.9980202913284302
2652,204,head,0.005428043659776449,-0.6293053030967712,-0.22721761465072632,0.4252590537071228,0.7972352504730225
2653,204,left shoulder,-0.031687624752521515,-0.4658680260181427,-0.15691907703876495,0.996705949306488,0.9916942715644836
2654,204,right shoulder,0.07857267558574677,-0.5086196064949036,-0.11635269224643707,0.8979083895683289,0.9982262253761292
2655,204,left elbow,-0.03386905789375305,-0.28769832849502563,-0.0635574609041214,0.6121256351470947,0.8181052207946777
2656,204,right elbow,0.1285981386899948,-0.18386904895305634,-0.10762201249599457,0.21847084164619446,0.964249849319458
2657,204,left wrist,-0.05422671511769295,-0.2938690185546875,0.09027592837810516,0.5524202585220337,0.9798886179924011
2658,204,right wrist,0.1405189037322998,-0.030246471986174583,-0.036021746695041656,0.23841001093387604,0.9958867430686951
2659,204,left hip,-0.019254367798566818,-0.0008067633607424796,0.01560260821133852,0.9993991255760193,0.9998618364334106
2660,204,right hip,0.021351540461182594,-0.002912483410909772,-0.014320272952318192,0.9985290169715881,0.999943733215332
2661,204,left knee,0.03058338724076748,0.36616250872612,0.16399069130420685,0.8709823489189148,0.9994761347770691
2662,204,right knee,0.03771216794848442,0.29885950684547424,0.17740300297737122,0.6491701602935791,0.999839186668396
2663,204,left ankle,0.14354556798934937,0.6443360447883606,0.38987988233566284,0.970843493938446,0.9995030164718628
2664,204,right ankle,0.006007373332977295,0.6630398631095886,0.39445966482162476,0.9349167346954346,0.9995896220207214
2665,205,head,0.004799285437911749,-0.6243233680725098,-0.3062208890914917,0.40171751379966736,0.072935089468956
2666,205,left shoulder,0.1071019247174263,-0.45187339186668396,-0.17196956276893616,0.9966456890106201,0.995871365070343
2667,205,right shoulder,-0.04184481501579285,-0.5175511837005615,-0.0903482735157013,0.8857923150062561,0.4457895755767822
2668,205,left elbow,0.12337327003479004,-0.24479089677333832,-0.14787575602531433,0.6111061573028564,0.9664117693901062
2669,205,right elbow,-0.09259968250989914,-0.2811224162578583,-0.10849164426326752,0.19773614406585693,0.3055938184261322
2670,205,left wrist,0.11689060181379318,-0.05343777313828468,-0.12267860025167465,0.5481493473052979,0.9762058258056641
2671,205,right wrist,-0.09848768264055252,-0.28615057468414307,-0.1853756159543991,0.21545103192329407,0.5537557005882263
2672,205,left hip,0.03529328107833862,0.0016396564897149801,0.005982392467558384,0.9993736743927002,0.9997953772544861
2673,205,right hip,-0.032452542334795,-0.005099103786051273,-0.004251216538250446,0.9984322190284729,0.9990211725234985
2674,205,left knee,0.05336914584040642,0.3672119677066803,0.1576693058013916,0.8576414585113525,0.9994829893112183
2675,205,right knee,0.011427869088947773,0.2991997301578522,0.17082467675209045,0.620742917060852,0.9987683892250061
2676,205,left ankle,0.1441301554441452,0.6342676281929016,0.36978065967559814,0.9695669412612915,0.9991488456726074
2677,205,right ankle,-0.011137360706925392,0.6414195895195007,0.39235976338386536,0.9324480295181274,0.99869304895401
2678,206,head,0.021344570443034172,-0.6273274421691895,-0.23222936689853668,0.4474204182624817,0.8889114260673523
2679,206,left shoulder,-0.006002364680171013,-0.46270033717155457,-0.15220457315444946,0.996590256690979,0.9965174198150635
2680,206,right shoulder,0.0628962367773056,-0.5052527785301208,-0.1142943874001503,0.897086501121521,0.999152421951294
2681,206,left elbow,0.006928538903594017,-0.2626005709171295,-0.07829325646162033,0.5594738721847534,0.9300256371498108
2682,206,right elbow,0.11084548383951187,-0.20703138411045074,-0.10821838676929474,0.24638602137565613,0.991594135761261
2683,206,left wrist,-0.014351056888699532,-0.15931902825832367,0.03993891552090645,0.4960995018482208,0.984119713306427
2684,206,right wrist,0.1279745250940323,-0.053981099277734756,-0.06950180977582932,0.2641870379447937,0.9985028505325317
2685,206,left hip,-0.005985546391457319,-0.002394629642367363,0.016916288062930107,0.9994213581085205,0.9999755620956421
2686,206,right hip,0.008259343914687634,-0.0011170187499374151,-0.01548762246966362,0.9985799193382263,0.9999896287918091
2687,206,left knee,0.05513674020767212,0.36449503898620605,0.15536196529865265,0.8690845370292664,0.9998434782028198
2688,206,right knee,0.03708965331315994,0.2995695173740387,0.17237761616706848,0.6513686776161194,0.9999531507492065
2689,206,left ankle,0.14467324316501617,0.6392483115196228,0.3690875768661499,0.9717533588409424,0.9998094439506531
2690,206,right ankle,0.0076521956361830235,0.6669691801071167,0.3875534236431122,0.9383032321929932,0.9998800754547119
2691,207,head,0.003110222751274705,-0.6252683401107788,-0.3110772669315338,0.4369753897190094,0.1322488635778427
2692,207,left shoulder,0.107660673558712,-0.44970786571502686,-0.17258499562740326,0.9966925978660583,0.9979900121688843
2693,207,right shoulder,-0.058337561786174774,-0.5134544372558594,-0.09256412833929062,0.8906180262565613,0.5570622086524963
2694,207,left elbow,0.12067193537950516,-0.22474268078804016,-0.14591212570667267,0.5786535143852234,0.9874073266983032
2695,207,right elbow,-0.10102211683988571,-0.2863507568836212,-0.10822345316410065,0.22363652288913727,0.48385006189346313
2696,207,left wrist,0.13246186077594757,-0.01600749045610428,-0.10796292126178741,0.5150026679039001,0.9902703762054443
2697,207,right wrist,-0.12408874928951263,-0.30014970898628235,-0.17036715149879456,0.2390906661748886,0.6604270339012146
2698,207,left hip,0.04658146947622299,1.4565746823791414e-05,0.010224694386124611,0.9994300007820129,0.9998888969421387
2699,207,right hip,-0.043583840131759644,-0.0033796890638768673,-0.008625684306025505,0.9985752701759338,0.999393105506897
2700,207,left knee,0.08400394022464752,0.36652612686157227,0.1237211599946022,0.8583422303199768,0.99945467710495
2701,207,right knee,0.010237028822302818,0.2995503842830658,0.15935760736465454,0.6323479413986206,0.9984748959541321
2702,207,left ankle,0.1495242714881897,0.6372898817062378,0.3374759554862976,0.9696025848388672,0.9987552165985107
2703,207,right ankle,0.0037043127231299877,0.6446906328201294,0.3753369152545929,0.934601902961731,0.997628390789032
2704,208,head,0.001474624266847968,-0.6251386404037476,-0.3224354386329651,0.4127916097640991,0.05598160997033119
2705,208,left shoulder,0.12950916588306427,-0.44686537981033325,-0.18212872743606567,0.9967401027679443,0.996988832950592
2706,208,right shoulder,-0.08783397078514099,-0.5161841511726379,-0.08256196975708008,0.8781310319900513,0.40685656666755676
2707,208,left elbow,0.1525649130344391,-0.2179286628961563,-0.17873989045619965,0.582737922668457,0.9767903089523315
2708,208,right elbow,-0.12105751037597656,-0.2918770909309387,-0.10631278902292252,0.2024010419845581,0.3423808217048645
2709,208,left wrist,0.15285532176494598,-0.003791096154600382,-0.16407299041748047,0.517684280872345,0.9860092997550964
2710,208,right wrist,-0.13570532202720642,-0.2951258420944214,-0.17491601407527924,0.2159471958875656,0.5507695078849792
